time_s,vin_V,vout_V
0.03481810078,0,0.0220006606784
0.03482810078,0,0.0217817486319
0.03483810078,0,0.0215650148147
0.03484810078,0,0.0213504375528
0.03485810078,0,0.0211379953881
0.03486810078,0,0.0209276670758
0.03487810078,0,0.0207194315825
0.03488810078,0,0.0205132680842
0.03489810078,0,0.0203091559639
0.03490810078,0,0.0201070748101
0.03491810078,0,0.0199070044139
0.03492810078,0,0.019708924768
0.03493810078,0,0.0195128160639
0.03494810078,0,0.0193186586901
0.03495810078,0,0.0191264332305
0.03496810078,0,0.018936120462
0.03497810078,0,0.018747701353
0.03498810078,0,0.0185611570609
0.03499810078,0,0.0183764689309
0.03500810078,0,0.0181936184938
0.03501810078,0,0.018012587464
0.03502810078,0,0.017833357738
0.03503810078,0,0.0176559113924
0.03504810078,0,0.017480230682
0.03505810078,0,0.0173062980384
0.03506810078,0,0.0171340960678
0.03507810078,0,0.0169636075498
0.03508810078,0,0.0167948154348
0.03509810078,0,0.0166277028434
0.03510810078,0,0.0164622530639
0.03511810078,0,0.0162984495508
0.03512810078,0,0.0161362759235
0.03513810078,0,0.015975715964
0.03514810078,0,0.0158167536161
0.03515810078,0,0.0156593729831
0.03516810078,0,0.0155035583266
0.03517810078,0,0.0153492940646
0.03518810078,0,0.0151965647704
0.03519810078,0,0.0150453551707
0.03520810078,0,0.0148956501442
0.03521810078,0,0.0147474347198
0.03522810078,0,0.0146006940759
0.03523810078,0,0.0144554135378
0.03524810078,0,0.0143115785772
0.03525810078,0,0.0141691748103
0.03526810078,0,0.0140281879963
0.03527810078,0,0.0138886040361
0.03528810078,0,0.0137504089711
0.03529810078,0,0.0136135889813
0.03530810078,0,0.0134781303845
0.03531810078,0,0.0133440196344
0.03532810078,0,0.0132112433196
0.03533810078,0,0.0130797881622
0.03534810078,0,0.0129496410163
0.03535810078,0,0.0128207888669
0.03536810078,0,0.0126932188284
0.03537810078,0,0.0125669181435
0.03538810078,0,0.0124418741819
0.03539810078,0,0.0123180744388
0.03540810078,0,0.012195506534
0.03541810078,0,0.0120741582102
0.03542810078,0,0.0119540173325
0.03543810078,0,0.0118350718864
0.03544810078,0,0.0117173099771
0.03545810078,0,0.0116007198281
0.03546810078,0,0.01148528978
0.03547810078,0,0.0113710082897
0.03548810078,0,0.0112578639286
0.03549810078,0,0.011145845382
0.03550810078,0,0.0110349414479
0.03551810078,0,0.0109251410355
0.03552810078,0,0.0108164331645
0.03553810078,0,0.0107088069638
0.03554810078,0,0.0106022516707
0.03555810078,0,0.0104967566292
0.03556810078,0,0.0103923112896
0.03557810078,0,0.0102889052071
0.03558810078,0,0.0101865280409
0.03559810078,0,0.0100851695529
0.03560810078,0,0.00998481960708
0.03561810078,0,0.00988546816821
0.03562810078,0,0.00978710530086
0.03563810078,0,0.00968972116851
0.03564810078,0,0.00959330603251
0.03565810078,0,0.00949785025109
0.03566810078,0,0.00940334427844
0.03567810078,0,0.00930977866373
0.03568810078,0,0.00921714405016
0.03569810078,0,0.00912543117404
0.03570810078,0,0.00903463086385
0.03571810078,0,0.00894473403934
0.03572810078,0,0.00885573171059
0.03573810078,0,0.00876761497715
0.03574810078,0,0.00868037502713
0.03575810078,0,0.00859400313631
0.03576810078,0,0.00850849066729
0.03577810078,0,0.00842382906861
0.03578810078,0,0.0083400098739
0.03579810078,0,0.00825702470102
0.03580810078,0,0.00817486525126
0.03581810078,0,0.00809352330846
0.03582810078,0,0.00801299073823
0.03583810078,0,0.0079332594871
0.03584810078,0,0.00785432158176
0.03585810078,0,0.00777616912821
0.03586810078,0,0.00769879431101
0.03587810078,0,0.0076221893925
0.03588810078,0,0.00754634671197
0.03589810078,0,0.00747125868499
0.03590810078,0,0.00739691780255
0.03591810078,0,0.00732331663039
0.03592810078,0,0.00725044780819
0.03593810078,0,0.00717830404891
0.03594810078,0,0.00710687813797
0.03595810078,0,0.00703616293262
0.03596810078,0,0.00696615136115
0.03597810078,0,0.00689683642224
0.03598810078,0,0.0068282111842
0.03599810078,0,0.00676026878436
0.03600810078,0,0.0066930024283
0.03601810078,0,0.00662640538921
0.03602810078,0,0.00656047100723
0.03603810078,0,0.00649519268875
0.03604810078,0,0.00643056390578
0.03605810078,0,0.00636657819527
0.03606810078,0,0.0063032291585
0.03607810078,0,0.00624051046041
0.03608810078,0,0.00617841582896
0.03609810078,0,0.00611693905454
0.03610810078,0,0.00605607398932
0.03611810078,0,0.00599581454664
0.03612810078,0,0.00593615470041
0.03613810078,0,0.00587708848448
0.03614810078,0,0.0058186099921
0.03615810078,0,0.00576071337526
0.03616810078,0,0.00570339284417
0.03617810078,0,0.00564664266661
0.03618810078,0,0.00559045716744
0.03619810078,0,0.00553483072797
0.03620810078,0,0.0054797577854
0.03621810078,0,0.00542523283231
0.03622810078,0,0.00537125041607
0.03623810078,0,0.0053178051383
0.03624810078,0,0.00526489165433
0.03625810078,0,0.0052125046727
0.03626810078,0,0.00516063895456
0.03627810078,0,0.00510928931322
0.03628810078,0,0.00505845061359
0.03629810078,0,0.00500811777166
0.03630810078,0,0.00495828575403
0.03631810078,0,0.00490894957738
0.03632810078,0,0.00486010430795
0.03633810078,0,0.0048117450611
0.03634810078,0,0.0047638670008
0.03635810078,0,0.0047164653391
0.03636810078,0,0.00466953533572
0.03637810078,0,0.00462307229756
0.03638810078,0,0.00457707157818
0.03639810078,0,0.0045315285774
0.03640810078,0,0.00448643874081
0.03641810078,0,0.00444179755931
0.03642810078,0,0.00439760056867
0.03643810078,0,0.00435384334908
0.03644810078,0,0.00431052152471
0.03645810078,0,0.00426763076327
0.03646810078,0,0.00422516677558
0.03647810078,0,0.00418312531512
0.03648810078,0,0.00414150217766
0.03649810078,0,0.00410029320077
0.03650810078,0,0.00405949426344
0.03651810078,0,0.0040191012857
0.03652810078,0,0.00397911022813
0.03653810078,0,0.00393951709153
0.03654810078,0,0.00390031791649
0.03655810078,0,0.00386150878299
0.03656810078,0,0.00382308581003
0.03657810078,0,0.0037850451552
0.03658810078,0,0.00374738301436
0.03659810078,0,0.00371009562118
0.03660810078,0,0.00367317924684
0.03661810078,0,0.00363663019961
0.03662810078,0,0.00360044482448
0.03663810078,0,0.00356461950285
0.03664810078,0,0.00352915065207
0.03665810078,0,0.00349403472519
0.03666810078,0,0.00345926821051
0.03667810078,0,0.0034248476313
0.03668810078,0,0.00339076954542
0.03669810078,0,0.00335703054496
0.03670810078,0,0.00332362725596
0.03671810078,0,0.00329055633799
0.03672810078,0,0.00325781448388
0.03673810078,0,0.00322539841936
0.03674810078,0,0.00319330490275
0.03675810078,0,0.00316153072462
0.03676810078,0,0.00313007270746
0.03677810078,0,0.00309892770539
0.03678810078,0,0.00306809260385
0.03679810078,0,0.00303756431923
0.03680810078,0,0.00300733979864
0.03681810078,0,0.00297741601955
0.03682810078,0,0.00294778998951
0.03683810078,0,0.00291845874583
0.03684810078,0,0.00288941935532
0.03685810078,0,0.00286066891398
0.03686810078,0,0.00283220454667
0.03687810078,0,0.00280402340691
0.03688810078,0,0.00277612267649
0.03689810078,0,0.00274849956528
0.03690810078,0,0.0027211513109
0.03691810078,0,0.00269407517845
0.03692810078,0,0.00266726846026
0.03693810078,0,0.00264072847558
0.03694810078,0,0.00261445257035
0.03695810078,0,0.00258843811691
0.03696810078,0,0.00256268251376
0.03697810078,0,0.00253718318526
0.03698810078,0,0.00251193758143
0.03699810078,0,0.00248694317764
0.03700810078,0,0.00246219747438
0.03701810078,0,0.00243769799702
0.03702810078,0,0.00241344229556
0.03703810078,0,0.00238942794436
0.03704810078,0,0.00236565254192
0.03705810078,0,0.00234211371066
0.03706810078,0,0.00231880909663
0.03707810078,0,0.0022957363693
0.03708810078,0,0.00227289322134
0.03709810078,0,0.00225027736839
0.03710810078,0,0.00222788654881
0.03711810078,0,0.00220571852345
0.03712810078,0,0.00218377107545
0.03713810078,0,0.00216204201002
0.03714810078,0,0.0021405291542
0.03715810078,0,0.00211923035665
0.03716810078,0,0.00209814348743
0.03717810078,0,0.0020772664378
0.03718810078,0,0.00205659712001
