time_s,vin_V,vgs_V,vout_V
0.02313456,0.00748279941588,2.00748117327,3.26976674992
0.02313656,0.00756556958963,2.00756388076,3.26949159568
0.02313856,0.00764714507224,2.00764539287,3.26922039893
0.02314056,0.00772751298199,2.00772569673,3.26895320336
0.02314256,0.00780666062787,2.00780477967,3.268690052
0.02314456,0.00788457551153,2.00788262919,3.26843098725
0.02314656,0.00796124532932,2.007959233,3.26817605085
0.02314856,0.00803665797418,2.008034579,3.26792528389
0.02315056,0.00811080153758,2.0081086553,3.26767872679
0.02315256,0.00818366431139,2.0081814502,3.26743641931
0.02315456,0.00825523478975,2.0082529522,3.26719840052
0.02315656,0.00832550167083,2.00832315001,3.26696470882
0.02315856,0.00839445385869,2.00839203256,3.26673538189
0.02316056,0.00846208046497,2.00845958895,3.26651045675
0.02316256,0.00852837081065,2.00852580852,3.26628996969
0.02316456,0.00859331442771,2.00859068082,3.26607395629
0.02316656,0.00865690106081,2.0086541956,3.26586245143
0.02316856,0.00871912066888,2.00871634283,3.26565548925
0.02317056,0.00877996342672,2.0087771127,3.26545310318
0.02317256,0.00883941972655,2.00883649561,3.2652553259
0.02317456,0.00889748017954,2.00889448218,3.26506218936
0.02317656,0.00895413561726,2.00895106326,3.26487372475
0.02317856,0.00900937709318,2.00900622992,3.26468996254
0.02318056,0.00906319588401,2.00905997343,3.26451093242
0.02318256,0.00911558349114,2.00911228532,3.26433666332
0.02318456,0.00916653164197,2.00916315732,3.26416718341
0.02318656,0.00921603229119,2.00921258141,3.26400252009
0.02318856,0.00926407762208,2.00926054977,3.26384269998
0.02319056,0.00931066004772,2.00930705483,3.26368774893
0.02319256,0.0093557722122,2.00935208925,3.26353769199
0.02319456,0.0093994069918,2.00939564591,3.26339255344
0.02319656,0.00944155749607,2.00943771794,3.26325235675
0.02319856,0.00948221706897,2.0094782987,3.2631171246
0.02320056,0.00952137928986,2.00951738177,3.26298687888
0.02320256,0.00955903797459,2.00955496099,3.26286164066
0.02320456,0.00959518717642,2.00959103041,3.2627414302
0.02320656,0.00962982118695,2.00962558435,3.26262626695
0.02320856,0.00966293453709,2.00965861735,3.26251616957
0.02321056,0.00969452199785,2.00969012419,3.26241115587
0.02321256,0.00972457858121,2.0097200999,3.26231124284
0.02321456,0.00975309954087,2.00974853974,3.26221644667
0.02321656,0.00978008037306,2.00977543922,3.2621267827
0.02321856,0.00980551681718,2.0098007941,3.26204226545
0.02322056,0.00982940485652,2.00982460037,3.2619629086
0.02322256,0.0098517407189,2.00984685427,3.26188872502
0.02322456,0.0098725208772,2.00986755228,3.2618197267
0.02322656,0.00989174205002,2.00988669114,3.26175592482
0.02322856,0.0099094012021,2.00990426783,3.26169732972
0.02323056,0.00992549554485,2.00992027957,3.26164395089
0.02323256,0.0099400225368,2.00993472384,3.26159579698
0.02323456,0.00995297988396,2.00994759834,3.26155287578
0.02323656,0.00996436554022,2.00995890105,3.26151519424
0.02323856,0.00997417770765,2.00996863019,3.26148275848
0.02324056,0.00998241483679,2.00997678421,3.26145557374
0.02324256,0.00998907562692,2.00998336184,3.26143364443
0.02324456,0.0099941590262,2.00998836202,3.26141697411
0.02324656,0.00999766423192,2.00999178398,3.26140556546
0.02324856,0.00999959069056,2.00999362716,3.26139942035
0.02325056,0.00999993809791,2.00999389129,3.26139853976
0.02325256,0.00999870639911,2.00999257631,3.26140292384
0.02325456,0.00999589578866,2.00998968244,3.26141257189
0.02325656,0.00999150671039,2.00998521013,3.26142748232
0.02325856,0.00998553985739,2.0099791601,3.26144765274
0.02326056,0.00997799617188,2.00997153328,3.26147307987
0.02326256,0.00996887684512,2.0099623309,3.26150375959
0.02326456,0.00995818331713,2.0099515544,3.26153968693
0.02326656,0.00994591727656,2.00993920548,3.26158085608
0.02326856,0.00993208066036,2.00992528609,3.26162726036
0.02327056,0.00991667565348,2.00990979844,3.26167889226
0.02327256,0.00989970468856,2.00989274496,3.26173574341
0.02327456,0.00988117044551,2.00987412836,3.26179780461
0.02327656,0.0098610758511,2.00985395156,3.2618650658
0.02327856,0.0098394240785,2.00983221777,3.26193751609
0.02328056,0.00981621854678,2.0098089304,3.26201514375
0.02328256,0.00979146292035,2.00978409313,3.26209793621
0.02328456,0.00976516110842,2.0097577099,3.26218588006
0.02328656,0.00973731726435,2.00972978485,3.26227896105
0.02328856,0.00970793578501,2.00970032242,3.26237716413
0.02329056,0.00967702131007,2.00966932723,3.26248047338
